device_id,model_id,model_sha256,architecture,quantization,runtime,requested_delegate,effective_delegate,threads,complete_trial_count,observation_count,latency_median_all_ms,latency_p95_all_ms,trial_median_mean_ms,trial_median_sd_ms,trial_median_cv,trial_throughput_mean_images_per_s,trial_throughput_sd_images_per_s,trial_median_bootstrap95_low_ms,trial_median_bootstrap95_high_ms,trial_p95_mean_ms,trial_p95_sd_ms,trial_p95_bootstrap95_low_ms,trial_p95_bootstrap95_high_ms,process_pss_median_mb,process_rss_median_mb,battery_temperature_min_c,battery_temperature_max_c,artifact_size_bytes,artifact_size_mb,selection_validation_accuracy,selection_validation_top1_agreement,accuracy,macro_precision,macro_recall,macro_f1,top1_agreement_with_keras,test_artifact_sha256,configuration_id,pareto_median,pareto_p95
realme_RMX3760_api35,efficientnet_b0_float16,8b487a2559093bb4a7f986aa93665bf5c61d27c44c836376ec46bebc84d1bc8c,efficientnet_b0,float16,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,2,2,200,454.471,469.65475,454.2525,4.960354070023621,0.010919816775964077,2.202807616822138,0.01884171192148173,450.745,457.76,468.38685,5.167041382164458,464.7332,472.0405,620.877197265625,617.310546875,42.0,43.8,8165448,7.787178039550781,0.7986864648772131,0.997430039977156,0.8251928020565553,0.7771722396589149,0.8577772482871082,0.8089239421875463,0.9994287346472437,8b487a2559093bb4a7f986aa93665bf5c61d27c44c836376ec46bebc84d1bc8c,efficientnet_b0_float16__xnnpack_cpu__2t,False,False
realme_RMX3760_api35,efficientnet_b0_float16,8b487a2559093bb4a7f986aa93665bf5c61d27c44c836376ec46bebc84d1bc8c,efficientnet_b0,float16,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,4,2,200,454.414,480.40829999999994,455.587,3.0073251403863765,0.006600989800820429,2.190517568078128,0.009627594975114857,453.4605,457.7135,480.874525,2.5084966615983375,479.10075,482.6483,475.912109375,501.6943359375,43.6,44.9,8165448,7.787178039550781,0.7986864648772131,0.997430039977156,0.8251928020565553,0.7771722396589149,0.8577772482871082,0.8089239421875463,0.9994287346472437,8b487a2559093bb4a7f986aa93665bf5c61d27c44c836376ec46bebc84d1bc8c,efficientnet_b0_float16__xnnpack_cpu__4t,False,False
realme_RMX3760_api35,efficientnet_b0_float32,4e7bf575be33b6f10e45f58a6f5b2aa4ac03b48b6e5b563369fa98b03d95d03a,efficientnet_b0,float32,builtin_cpu,none,none_builtin,1,2,200,498.046,517.09245,497.94275000000005,1.4053747276082713,0.0028223620639285765,2.005955182287347,0.007092083580446602,496.949,498.9365,515.9678,1.7306438469540686,514.74405,517.19155,578.8935546875,550.7353515625,44.2,46.1,16115064,15.368522644042969,0.797829811536265,1.0,0.8254784347329335,0.7773802858605656,0.8582988966960807,0.8093055530206615,1.0,4e7bf575be33b6f10e45f58a6f5b2aa4ac03b48b6e5b563369fa98b03d95d03a,efficientnet_b0_float32__builtin_cpu__1t,False,False
realme_RMX3760_api35,efficientnet_b0_float32,4e7bf575be33b6f10e45f58a6f5b2aa4ac03b48b6e5b563369fa98b03d95d03a,efficientnet_b0,float32,builtin_cpu,none,none_builtin,2,2,200,514.2845,541.65065,514.27475,6.38552778750509,0.012416568745607459,1.9416443718618739,0.023811599377197127,509.7595,518.79,540.1196500000001,14.93211531967258,529.56105,550.67825,530.7998046875,572.931640625,43.1,45.6,16115064,15.368522644042969,0.797829811536265,1.0,0.8254784347329335,0.7773802858605656,0.8582988966960807,0.8093055530206615,1.0,4e7bf575be33b6f10e45f58a6f5b2aa4ac03b48b6e5b563369fa98b03d95d03a,efficientnet_b0_float32__builtin_cpu__2t,False,False
realme_RMX3760_api35,efficientnet_b0_float32,4e7bf575be33b6f10e45f58a6f5b2aa4ac03b48b6e5b563369fa98b03d95d03a,efficientnet_b0,float32,builtin_cpu,none,none_builtin,4,2,200,489.322,519.23005,489.13775,2.9192903461286432,0.005968237671552939,2.032311717930384,0.02323454754297806,487.0735,491.202,526.6596,15.132580092138967,515.95925,537.35995,572.075439453125,562.318359375,43.8,45.8,16115064,15.368522644042969,0.797829811536265,1.0,0.8254784347329335,0.7773802858605656,0.8582988966960807,0.8093055530206615,1.0,4e7bf575be33b6f10e45f58a6f5b2aa4ac03b48b6e5b563369fa98b03d95d03a,efficientnet_b0_float32__builtin_cpu__4t,False,False
realme_RMX3760_api35,efficientnet_b0_float32,4e7bf575be33b6f10e45f58a6f5b2aa4ac03b48b6e5b563369fa98b03d95d03a,efficientnet_b0,float32,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,1,2,200,452.2195,467.65119999999996,452.024,8.283755941600427,0.01832592061837519,2.215065792783675,0.030228142021110436,446.1665,457.8815,467.10317499999996,3.748761955799515,464.4524,469.75395,557.15234375,569.4423828125,43.7,44.9,16115064,15.368522644042969,0.797829811536265,1.0,0.8254784347329335,0.7773802858605656,0.8582988966960807,0.8093055530206615,1.0,4e7bf575be33b6f10e45f58a6f5b2aa4ac03b48b6e5b563369fa98b03d95d03a,efficientnet_b0_float32__xnnpack_cpu__1t,False,False
realme_RMX3760_api35,efficientnet_b0_float32,4e7bf575be33b6f10e45f58a6f5b2aa4ac03b48b6e5b563369fa98b03d95d03a,efficientnet_b0,float32,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,2,2,200,452.921,469.5469,452.8945,1.125713995649013,0.002485598733588094,2.210539854187665,0.007160279144420689,452.0985,453.69050000000004,468.90959999999995,1.3489476064695203,467.95575,469.86344999999994,648.6259765625,615.30078125,43.8,44.2,16115064,15.368522644042969,0.797829811536265,1.0,0.8254784347329335,0.7773802858605656,0.8582988966960807,0.8093055530206615,1.0,4e7bf575be33b6f10e45f58a6f5b2aa4ac03b48b6e5b563369fa98b03d95d03a,efficientnet_b0_float32__xnnpack_cpu__2t,False,False
realme_RMX3760_api35,efficientnet_b0_float32,4e7bf575be33b6f10e45f58a6f5b2aa4ac03b48b6e5b563369fa98b03d95d03a,efficientnet_b0,float32,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,4,2,200,454.15700000000004,480.22054999999995,453.9895,0.47588286373854777,0.001048224383468225,2.199226610265331,0.008407815478000317,453.653,454.326,482.33742500000005,12.962716868050876,473.1714,491.50345000000004,626.4482421875,498.4189453125,43.9,45.7,16115064,15.368522644042969,0.797829811536265,1.0,0.8254784347329335,0.7773802858605656,0.8582988966960807,0.8093055530206615,1.0,4e7bf575be33b6f10e45f58a6f5b2aa4ac03b48b6e5b563369fa98b03d95d03a,efficientnet_b0_float32__xnnpack_cpu__4t,False,False
realme_RMX3760_api35,efficientnet_b0_full_int8,bf768dda79fe589885aa9c79820a478236c331901a921dec3f8de87c8219a214,efficientnet_b0,full_int8,builtin_cpu,none,none_builtin,1,2,200,313.15549999999996,324.00205,313.5105,0.7601397897755306,0.0024246071177058846,3.2205933485245137,0.0029455875505579178,312.973,314.048,327.158275,6.616362796223495,322.47979999999995,331.83675,474.7080078125,465.7744140625,43.8,44.2,4953200,4.7237396240234375,0.7141633352370075,0.7441462021701885,0.7086546700942588,0.692476917445151,0.6519125904246574,0.6409795218518748,0.7457869180234219,bf768dda79fe589885aa9c79820a478236c331901a921dec3f8de87c8219a214,efficientnet_b0_full_int8__builtin_cpu__1t,False,False
realme_RMX3760_api35,efficientnet_b0_full_int8,bf768dda79fe589885aa9c79820a478236c331901a921dec3f8de87c8219a214,efficientnet_b0,full_int8,builtin_cpu,none,none_builtin,2,2,200,329.328,361.60709999999995,329.39324999999997,1.246275701841282,0.0037835496077751507,3.025448712472855,0.017801414515763173,328.512,330.2745,362.70065,4.503492378699041,359.51619999999997,365.8851,407.144287109375,457.9697265625,42.5,45.4,4953200,4.7237396240234375,0.7141633352370075,0.7441462021701885,0.7086546700942588,0.692476917445151,0.6519125904246574,0.6409795218518748,0.7457869180234219,bf768dda79fe589885aa9c79820a478236c331901a921dec3f8de87c8219a214,efficientnet_b0_full_int8__builtin_cpu__2t,False,False
