device_id,model_id,model_sha256,architecture,quantization,runtime,requested_delegate,effective_delegate,threads,trial_id,observation_count,latency_min_ms,latency_max_ms,latency_mean_ms,latency_median_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms,latency_sd_ms,latency_cv,throughput_images_per_s,process_pss_median_mb,process_rss_median_mb,battery_temperature_start_c,battery_temperature_end_c,battery_temperature_max_c
realme_RMX3760_api35,mobilenet_v2_dynamic_int8,97e33bb8b77f611d54bdce32a39c325b54b8d1d0b5a6d401adea5c5bbb182b8f,mobilenet_v2,dynamic_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,4,2,100,361.243,468.072,398.40187,396.366,417.0568,422.29375,449.1610200000001,17.08086481597806,0.04287345542825404,2.510028379133863,824.7685546875,575.673828125,43.8,43.9,43.9
realme_RMX3760_api35,mobilenet_v2_float16,801130c48bc49023dd5481bab243c5909309bb5630b0b1d4594ca5ef1ab954dd,mobilenet_v2,float16,builtin_cpu,none,none_builtin,1,1,100,379.606,681.836,418.77725,415.7815,433.1427,440.8309,468.90878000000106,30.36327543262542,0.07250459625642372,2.387904309510605,275.056640625,384.99609375,45.0,44.9,45.0
realme_RMX3760_api35,mobilenet_v2_float16,801130c48bc49023dd5481bab243c5909309bb5630b0b1d4594ca5ef1ab954dd,mobilenet_v2,float16,builtin_cpu,none,none_builtin,1,2,100,387.881,569.415,419.7303399999999,419.959,432.6503,438.31845,462.8593200000006,19.597221933207617,0.0466900294441608,2.382482047878646,751.4306640625,598.572265625,44.0,44.3,44.3
realme_RMX3760_api35,mobilenet_v2_float16,801130c48bc49023dd5481bab243c5909309bb5630b0b1d4594ca5ef1ab954dd,mobilenet_v2,float16,builtin_cpu,none,none_builtin,2,1,100,393.053,465.535,427.36099999999993,428.4705,440.2639,444.1519,454.9519000000001,12.488407849932779,0.029222151412816755,2.339942109832203,352.1025390625,456.97265625,45.8,45.8,45.8
realme_RMX3760_api35,mobilenet_v2_float16,801130c48bc49023dd5481bab243c5909309bb5630b0b1d4594ca5ef1ab954dd,mobilenet_v2,float16,builtin_cpu,none,none_builtin,2,2,100,383.367,630.648,425.38901999999996,424.8125,438.9942,445.1274,498.9364200000007,26.67480035538403,0.0627068379794665,2.350789402133605,839.958984375,591.384765625,44.0,43.9,44.0
realme_RMX3760_api35,mobilenet_v2_float16,801130c48bc49023dd5481bab243c5909309bb5630b0b1d4594ca5ef1ab954dd,mobilenet_v2,float16,builtin_cpu,none,none_builtin,4,1,100,374.054,498.678,409.97702,410.92949999999996,422.54260000000005,428.11495,440.8233900000003,15.215497645014919,0.03711305000708313,2.439161102249097,476.38330078125,561.19921875,44.0,43.8,44.0
realme_RMX3760_api35,mobilenet_v2_float16,801130c48bc49023dd5481bab243c5909309bb5630b0b1d4594ca5ef1ab954dd,mobilenet_v2,float16,builtin_cpu,none,none_builtin,4,2,100,361.097,450.534,409.71725,410.964,426.8173,430.8827,433.22880000000004,13.651797206861545,0.03332004499898783,2.440707585536123,870.798828125,515.787109375,44.2,43.9,44.2
realme_RMX3760_api35,mobilenet_v2_float16,801130c48bc49023dd5481bab243c5909309bb5630b0b1d4594ca5ef1ab954dd,mobilenet_v2,float16,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,1,1,100,358.058,482.892,389.64082,390.73699999999997,403.459,406.4836,420.6883200000003,15.61748239477513,0.04008174090890972,2.566466213678536,494.6982421875,578.1953125,42.1,41.4,42.1
realme_RMX3760_api35,mobilenet_v2_float16,801130c48bc49023dd5481bab243c5909309bb5630b0b1d4594ca5ef1ab954dd,mobilenet_v2,float16,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,1,2,100,365.487,423.854,394.56841999999995,396.07550000000003,407.5187,411.92384999999996,418.409,11.18876633704764,0.02835697377161518,2.5344146903596596,709.5986328125,598.564453125,43.8,43.8,43.9
realme_RMX3760_api35,mobilenet_v2_float16,801130c48bc49023dd5481bab243c5909309bb5630b0b1d4594ca5ef1ab954dd,mobilenet_v2,float16,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,2,1,100,360.291,470.478,399.77335000000005,400.7445,416.19250000000005,421.7688,442.61940000000016,16.792931434659998,0.042006130310237026,2.5014173656147913,318.427734375,424.515625,45.5,45.6,45.6
realme_RMX3760_api35,mobilenet_v2_float16,801130c48bc49023dd5481bab243c5909309bb5630b0b1d4594ca5ef1ab954dd,mobilenet_v2,float16,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,2,2,100,365.168,435.805,390.74813,392.8695,406.20550000000003,408.90245,424.9308400000001,13.725822760682753,0.035127033776675406,2.559193309511168,596.154296875,588.49609375,43.1,43.2,43.2
realme_RMX3760_api35,mobilenet_v2_float16,801130c48bc49023dd5481bab243c5909309bb5630b0b1d4594ca5ef1ab954dd,mobilenet_v2,float16,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,4,1,100,367.837,444.787,394.48064999999997,396.40099999999995,407.9771,412.16515000000004,434.0554000000001,13.316492440453928,0.03375702316565826,2.534978585134658,359.28125,457.103515625,45.7,45.8,45.8
realme_RMX3760_api35,mobilenet_v2_float16,801130c48bc49023dd5481bab243c5909309bb5630b0b1d4594ca5ef1ab954dd,mobilenet_v2,float16,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,4,2,100,358.573,451.605,391.69468,390.5795,404.2128,410.6709,449.98832999999996,14.723776795676063,0.037589933046004255,2.5530088894748326,675.556640625,569.744140625,43.9,43.8,43.9
realme_RMX3760_api35,mobilenet_v2_float32,bec15e3963d46e241acd9c906831107e97b4c00b81c895257a4321545dcd738d,mobilenet_v2,float32,builtin_cpu,none,none_builtin,1,1,100,387.578,452.608,419.46191,418.827,435.1239,439.17605,449.61622000000006,13.167151675835001,0.03139057769473038,2.3840066908578184,304.52294921875,410.734375,45.5,45.5,45.5
realme_RMX3760_api35,mobilenet_v2_float32,bec15e3963d46e241acd9c906831107e97b4c00b81c895257a4321545dcd738d,mobilenet_v2,float32,builtin_cpu,none,none_builtin,1,2,100,384.739,512.848,420.65720999999996,421.582,437.2715,442.7748,455.6596600000003,16.51114731270111,0.03925083635842379,2.37723252146326,865.52490234375,511.021484375,43.9,43.8,43.9
realme_RMX3760_api35,mobilenet_v2_float32,bec15e3963d46e241acd9c906831107e97b4c00b81c895257a4321545dcd738d,mobilenet_v2,float32,builtin_cpu,none,none_builtin,2,1,100,411.297,592.156,446.34221,440.3485,471.29400000000004,501.9064999999999,561.5105500000002,29.519541499305028,0.06613656705088462,2.2404334109471744,223.7421875,332.796875,43.3,43.4,43.5
realme_RMX3760_api35,mobilenet_v2_float32,bec15e3963d46e241acd9c906831107e97b4c00b81c895257a4321545dcd738d,mobilenet_v2,float32,builtin_cpu,none,none_builtin,2,2,100,399.583,493.443,432.3694800000001,430.4685,450.83729999999997,466.70625,485.76555,17.08635463333714,0.039517948013669084,2.3128366969842546,572.32373046875,564.19921875,42.6,42.8,42.9
realme_RMX3760_api35,mobilenet_v2_float32,bec15e3963d46e241acd9c906831107e97b4c00b81c895257a4321545dcd738d,mobilenet_v2,float32,builtin_cpu,none,none_builtin,4,1,100,376.598,534.247,417.02520999999996,414.374,436.2288,443.1524999999999,491.6779900000002,21.853882727528894,0.05240422450126911,2.397936565993217,497.49951171875,581.07421875,43.0,42.2,43.0
realme_RMX3760_api35,mobilenet_v2_float32,bec15e3963d46e241acd9c906831107e97b4c00b81c895257a4321545dcd738d,mobilenet_v2,float32,builtin_cpu,none,none_builtin,4,2,100,379.781,516.409,412.52043999999995,411.57349999999997,429.81620000000004,439.38745,491.62435000000016,20.648777559297148,0.05005516225886201,2.4241223053092837,702.42041015625,590.75390625,43.8,43.8,43.8
realme_RMX3760_api35,mobilenet_v2_float32,bec15e3963d46e241acd9c906831107e97b4c00b81c895257a4321545dcd738d,mobilenet_v2,float32,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,1,1,100,368.228,430.978,391.59491,391.8025,405.23720000000003,410.7452,417.39520000000005,11.279339880654955,0.02880359165203387,2.553659341486333,202.779296875,312.38671875,43.1,43.3,43.3
realme_RMX3760_api35,mobilenet_v2_float32,bec15e3963d46e241acd9c906831107e97b4c00b81c895257a4321545dcd738d,mobilenet_v2,float32,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,1,2,100,363.739,464.545,397.43773,397.682,409.4025,414.49965,423.8827300000002,13.23092033099556,0.033290549266662625,2.5161174305217577,812.93359375,565.060546875,43.9,44.0,44.0
realme_RMX3760_api35,mobilenet_v2_float32,bec15e3963d46e241acd9c906831107e97b4c00b81c895257a4321545dcd738d,mobilenet_v2,float32,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,2,1,100,358.501,488.763,398.14200000000005,399.4035,412.3939,417.30145000000005,440.05500000000023,16.106139883267932,0.04045325507800717,2.5116666917833332,244.1435546875,354.31640625,43.8,44.2,44.2
realme_RMX3760_api35,mobilenet_v2_float32,bec15e3963d46e241acd9c906831107e97b4c00b81c895257a4321545dcd738d,mobilenet_v2,float32,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,2,2,100,362.762,629.78,411.26392999999996,401.608,450.476,467.79319999999996,595.2884000000003,42.26456472171769,0.10276749707108448,2.431528580685401,597.56787109375,542.078125,43.2,43.4,43.4
realme_RMX3760_api35,mobilenet_v2_float32,bec15e3963d46e241acd9c906831107e97b4c00b81c895257a4321545dcd738d,mobilenet_v2,float32,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,4,1,100,364.188,583.287,402.29137000000003,399.5685,418.5694,422.7902,459.5815500000006,23.232962849815546,0.05775158152116349,2.485760507365594,225.2421875,334.857421875,43.5,43.9,43.9
realme_RMX3760_api35,mobilenet_v2_float32,bec15e3963d46e241acd9c906831107e97b4c00b81c895257a4321545dcd738d,mobilenet_v2,float32,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,4,2,100,364.504,456.723,397.8830300000001,398.6595,412.8758,420.61965,429.2623800000002,14.394415857824164,0.0361775063837836,2.5133014594766703,634.3798828125,575.64453125,43.8,43.8,43.8
realme_RMX3760_api35,mobilenet_v2_full_int8,0b1cdd47d0b7d94504c62d7160b431a69814006e3132b126ddc5b5bc97a4246d,mobilenet_v2,full_int8,builtin_cpu,none,none_builtin,1,1,100,168.201,256.981,192.25187000000003,191.59449999999998,202.4391,203.22275000000002,218.1373600000002,11.849187580431943,0.06163366619233374,5.201509873480034,420.52734375,512.349609375,45.4,45.1,45.4
realme_RMX3760_api35,mobilenet_v2_full_int8,0b1cdd47d0b7d94504c62d7160b431a69814006e3132b126ddc5b5bc97a4246d,mobilenet_v2,full_int8,builtin_cpu,none,none_builtin,1,2,100,168.722,221.88,195.44052,196.68,207.96740000000003,212.6828,220.54944,10.78240289319181,0.05516974112221872,5.116646230781621,724.83984375,596.765625,44.0,44.0,44.1
realme_RMX3760_api35,mobilenet_v2_full_int8,0b1cdd47d0b7d94504c62d7160b431a69814006e3132b126ddc5b5bc97a4246d,mobilenet_v2,full_int8,builtin_cpu,none,none_builtin,2,1,100,148.353,224.221,194.52237000000002,196.20600000000002,207.8226,212.73329999999999,219.62839000000002,13.594992423798233,0.06988909514005115,5.140796917084652,526.6728515625,577.583984375,42.3,42.4,42.4
realme_RMX3760_api35,mobilenet_v2_full_int8,0b1cdd47d0b7d94504c62d7160b431a69814006e3132b126ddc5b5bc97a4246d,mobilenet_v2,full_int8,builtin_cpu,none,none_builtin,2,2,100,151.416,288.238,196.46204999999998,196.6145,213.8618,224.59394999999998,248.80036000000018,18.469895384726122,0.09401253516761189,5.090041562734381,704.548828125,587.8359375,43.8,44.0,44.0
realme_RMX3760_api35,mobilenet_v2_full_int8,0b1cdd47d0b7d94504c62d7160b431a69814006e3132b126ddc5b5bc97a4246d,mobilenet_v2,full_int8,builtin_cpu,none,none_builtin,4,1,100,144.544,234.022,169.02276,169.945,181.01770000000002,184.4374,194.9308600000002,12.392879775650911,0.07332077511721445,5.916362979754916,259.08203125,368.625,44.9,44.9,44.9
realme_RMX3760_api35,mobilenet_v2_full_int8,0b1cdd47d0b7d94504c62d7160b431a69814006e3132b126ddc5b5bc97a4246d,mobilenet_v2,full_int8,builtin_cpu,none,none_builtin,4,2,100,142.879,279.681,171.03590999999997,171.75650000000002,182.0304,190.91755,201.1928100000004,15.66381434324657,0.09158202124481679,5.846725404039422,677.6123046875,566.138671875,43.8,43.8,43.9
realme_RMX3760_api35,mobilenet_v2_full_int8,0b1cdd47d0b7d94504c62d7160b431a69814006e3132b126ddc5b5bc97a4246d,mobilenet_v2,full_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,1,1,100,138.779,188.834,161.27872,159.981,172.70790000000002,175.18785,188.13011,10.821734105591453,0.06709957832993375,6.200446035285995,309.9794921875,416.001953125,45.8,45.8,45.8
realme_RMX3760_api35,mobilenet_v2_full_int8,0b1cdd47d0b7d94504c62d7160b431a69814006e3132b126ddc5b5bc97a4246d,mobilenet_v2,full_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,1,2,100,138.789,194.096,165.76618,167.833,182.56170000000003,189.35600000000002,192.49418000000003,14.300950853730251,0.08627182489051899,6.032593620725289,778.3291015625,530.314453125,43.9,44.0,44.0
realme_RMX3760_api35,mobilenet_v2_full_int8,0b1cdd47d0b7d94504c62d7160b431a69814006e3132b126ddc5b5bc97a4246d,mobilenet_v2,full_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,2,1,100,139.605,192.623,163.86773999999997,165.65,177.39499999999998,180.86509999999998,189.18077,11.268058938199935,0.06876313140219019,6.10248240440736,360.96875,456.546875,46.0,46.0,46.1
realme_RMX3760_api35,mobilenet_v2_full_int8,0b1cdd47d0b7d94504c62d7160b431a69814006e3132b126ddc5b5bc97a4246d,mobilenet_v2,full_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,2,2,100,141.938,297.853,167.44439000000003,167.2215,177.6092,182.12319999999997,204.02971000000048,17.316399443731036,0.1034158232696302,5.972132001555859,575.8798828125,520.29296875,43.5,43.4,43.5
realme_RMX3760_api35,mobilenet_v2_full_int8,0b1cdd47d0b7d94504c62d7160b431a69814006e3132b126ddc5b5bc97a4246d,mobilenet_v2,full_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,4,1,100,141.828,220.558,167.77612000000002,168.23950000000002,178.81910000000002,183.84625,215.40901000000002,12.38636550933764,0.07382674905902961,5.960323793398011,461.5341796875,546.197265625,43.7,43.4,43.7
realme_RMX3760_api35,mobilenet_v2_full_int8,0b1cdd47d0b7d94504c62d7160b431a69814006e3132b126ddc5b5bc97a4246d,mobilenet_v2,full_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,4,2,100,138.401,205.378,166.57369000000003,169.3775,177.9432,183.498,197.81044000000006,12.634893004143784,0.07585167263896106,6.003349028288921,867.3544921875,513.296875,43.8,43.9,43.9
realme_RMX3760_api35,mobilenet_v3_small_dynamic_int8,1c3ca9e08ab14de0d8e7ca58f127b9955ae2cf3e9ffaad5033952bcbb51dd82f,mobilenet_v3_small,dynamic_int8,builtin_cpu,none,none_builtin,1,1,100,318.439,385.586,350.71263999999996,351.7165,365.9072,368.6752,384.61976000000004,12.8064158948205,0.03651541015122951,2.8513372087187965,331.478515625,437.18359375,45.6,45.5,45.6
realme_RMX3760_api35,mobilenet_v3_small_dynamic_int8,1c3ca9e08ab14de0d8e7ca58f127b9955ae2cf3e9ffaad5033952bcbb51dd82f,mobilenet_v3_small,dynamic_int8,builtin_cpu,none,none_builtin,1,2,100,330.275,478.408,358.51715,357.463,370.7841,377.22839999999997,405.41332000000034,16.619005924746755,0.046354842229295735,2.7892668453935885,777.349609375,532.498046875,43.9,44.1,44.2
realme_RMX3760_api35,mobilenet_v3_small_dynamic_int8,1c3ca9e08ab14de0d8e7ca58f127b9955ae2cf3e9ffaad5033952bcbb51dd82f,mobilenet_v3_small,dynamic_int8,builtin_cpu,none,none_builtin,2,1,100,328.849,431.77,356.67946000000006,356.8725,371.5,381.098,393.18673000000024,15.238452628581925,0.04272310109637915,2.803637753628986,219.3876953125,328.693359375,43.8,43.8,43.9
realme_RMX3760_api35,mobilenet_v3_small_dynamic_int8,1c3ca9e08ab14de0d8e7ca58f127b9955ae2cf3e9ffaad5033952bcbb51dd82f,mobilenet_v3_small,dynamic_int8,builtin_cpu,none,none_builtin,2,2,100,325.274,397.698,356.22705999999994,356.82849999999996,369.7543,372.6599,385.8021600000001,12.734512987415998,0.035748303308053016,2.80719830773103,576.384765625,520.857421875,43.4,43.5,43.5
realme_RMX3760_api35,mobilenet_v3_small_dynamic_int8,1c3ca9e08ab14de0d8e7ca58f127b9955ae2cf3e9ffaad5033952bcbb51dd82f,mobilenet_v3_small,dynamic_int8,builtin_cpu,none,none_builtin,4,1,100,321.715,541.558,363.13734,362.36699999999996,377.50300000000004,382.9764,393.2609500000007,22.205184386097905,0.06114817161489894,2.7537790523001573,326.1728515625,430.859375,45.8,45.8,45.8
realme_RMX3760_api35,mobilenet_v3_small_dynamic_int8,1c3ca9e08ab14de0d8e7ca58f127b9955ae2cf3e9ffaad5033952bcbb51dd82f,mobilenet_v3_small,dynamic_int8,builtin_cpu,none,none_builtin,4,2,100,319.283,411.636,359.3959,357.597,386.68,393.21014999999994,408.53037000000006,19.316274354005017,0.053746507275138695,2.782446878219813,541.8994140625,591.0703125,42.4,42.4,42.4
realme_RMX3760_api35,mobilenet_v3_small_dynamic_int8,1c3ca9e08ab14de0d8e7ca58f127b9955ae2cf3e9ffaad5033952bcbb51dd82f,mobilenet_v3_small,dynamic_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,1,1,100,317.999,400.755,347.87229,348.488,360.5644,364.3317,400.51542,13.499469956893517,0.03880582140329003,2.874618153690827,290.09375,395.716796875,45.5,45.5,45.5
realme_RMX3760_api35,mobilenet_v3_small_dynamic_int8,1c3ca9e08ab14de0d8e7ca58f127b9955ae2cf3e9ffaad5033952bcbb51dd82f,mobilenet_v3_small,dynamic_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,1,2,100,324.833,376.039,351.74953999999997,354.033,364.7523,368.94315,374.75992,11.855648258304834,0.033704801030599314,2.842931933898194,780.712890625,535.88671875,44.1,44.0,44.1
realme_RMX3760_api35,mobilenet_v3_small_dynamic_int8,1c3ca9e08ab14de0d8e7ca58f127b9955ae2cf3e9ffaad5033952bcbb51dd82f,mobilenet_v3_small,dynamic_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,2,1,100,315.287,378.977,349.37948999999986,350.2585,363.6175,370.48990000000003,377.37221,13.000013814674091,0.03720886367621092,2.8622172412009657,289.517578125,395.443359375,45.5,45.5,45.5
realme_RMX3760_api35,mobilenet_v3_small_dynamic_int8,1c3ca9e08ab14de0d8e7ca58f127b9955ae2cf3e9ffaad5033952bcbb51dd82f,mobilenet_v3_small,dynamic_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,2,2,100,315.214,498.391,357.81639,354.1445,374.6296,398.6860499999999,474.43597000000017,27.424095238943558,0.07664292638731154,2.7947294421029736,775.0322265625,604.705078125,44.0,43.9,44.0
realme_RMX3760_api35,mobilenet_v3_small_dynamic_int8,1c3ca9e08ab14de0d8e7ca58f127b9955ae2cf3e9ffaad5033952bcbb51dd82f,mobilenet_v3_small,dynamic_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,4,1,100,318.177,376.858,349.04260999999997,349.6175,363.5734,369.29515000000004,376.62139,12.032954490716593,0.03447417061978936,2.864979722676266,286.640625,392.29296875,45.5,45.5,45.5
realme_RMX3760_api35,mobilenet_v3_small_dynamic_int8,1c3ca9e08ab14de0d8e7ca58f127b9955ae2cf3e9ffaad5033952bcbb51dd82f,mobilenet_v3_small,dynamic_int8,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,4,2,100,321.507,464.955,351.28596000000005,350.4475,363.5347,373.24784999999997,432.23451000000017,18.83787370795249,0.05362546714919232,2.846683653397363,718.5341796875,591.83984375,43.9,44.0,44.0
realme_RMX3760_api35,mobilenet_v3_small_float16,201167c633c4c8714d7c84905e88fe159d76e9eff38c91b70708b1ced5a8bb00,mobilenet_v3_small,float16,builtin_cpu,none,none_builtin,1,1,100,319.829,403.267,356.72281,357.42999999999995,367.9798,369.47454999999997,379.0763500000001,11.148822572878046,0.03125346140012198,2.8032970473629093,529.44140625,580.90234375,42.1,42.3,42.3
realme_RMX3760_api35,mobilenet_v3_small_float16,201167c633c4c8714d7c84905e88fe159d76e9eff38c91b70708b1ced5a8bb00,mobilenet_v3_small,float16,builtin_cpu,none,none_builtin,1,2,100,328.647,551.686,363.61281,359.10699999999997,373.4495,420.07385,522.0533200000002,32.59906817026518,0.08965324453301074,2.750178135913308,555.0615234375,604.49609375,42.5,42.6,42.6
realme_RMX3760_api35,mobilenet_v3_small_float16,201167c633c4c8714d7c84905e88fe159d76e9eff38c91b70708b1ced5a8bb00,mobilenet_v3_small,float16,builtin_cpu,none,none_builtin,2,1,100,335.166,393.937,359.50763000000006,359.845,371.75690000000003,374.2163,383.79247000000004,10.711905619124467,0.029796045272041834,2.781582132206762,447.7822265625,530.212890625,44.4,44.0,44.4
realme_RMX3760_api35,mobilenet_v3_small_float16,201167c633c4c8714d7c84905e88fe159d76e9eff38c91b70708b1ced5a8bb00,mobilenet_v3_small,float16,builtin_cpu,none,none_builtin,2,2,100,326.206,390.9,357.05167,357.2965,373.5734,378.053,386.05593000000005,13.48547479121686,0.03776897274060323,2.8007150897795827,698.4404296875,586.849609375,43.9,43.8,43.9
realme_RMX3760_api35,mobilenet_v3_small_float16,201167c633c4c8714d7c84905e88fe159d76e9eff38c91b70708b1ced5a8bb00,mobilenet_v3_small,float16,builtin_cpu,none,none_builtin,4,1,100,322.936,416.376,362.88714999999996,363.89649999999995,378.6522,386.6488,410.50827000000004,15.562107936970468,0.04288415265453866,2.7556776259506575,357.259765625,451.474609375,45.8,45.8,45.8
realme_RMX3760_api35,mobilenet_v3_small_float16,201167c633c4c8714d7c84905e88fe159d76e9eff38c91b70708b1ced5a8bb00,mobilenet_v3_small,float16,builtin_cpu,none,none_builtin,4,2,100,331.068,542.111,370.28448000000003,365.7205,386.6609,413.57715,446.4116600000005,26.18607357706448,0.07071879863035166,2.7006262860382373,826.41943359375,479.623046875,44.6,44.7,44.7
realme_RMX3760_api35,mobilenet_v3_small_float16,201167c633c4c8714d7c84905e88fe159d76e9eff38c91b70708b1ced5a8bb00,mobilenet_v3_small,float16,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,1,1,100,323.547,413.855,354.35852,354.865,364.9171,367.89325,380.09303000000017,11.742910506395427,0.03313850195106196,2.8220007240125056,528.6865234375,580.2421875,41.8,42.0,42.0
realme_RMX3760_api35,mobilenet_v3_small_float16,201167c633c4c8714d7c84905e88fe159d76e9eff38c91b70708b1ced5a8bb00,mobilenet_v3_small,float16,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,1,2,100,313.46,378.485,352.7857900000001,355.6375,365.4131,369.71765,377.20691000000005,12.738275790984106,0.03610767823438723,2.83458129081673,763.794921875,611.677734375,44.2,44.1,44.2
realme_RMX3760_api35,mobilenet_v3_small_float16,201167c633c4c8714d7c84905e88fe159d76e9eff38c91b70708b1ced5a8bb00,mobilenet_v3_small,float16,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,2,1,100,321.27,393.976,354.10061999999994,355.631,365.3379,369.99125,382.26232000000005,11.499512047425705,0.032475266627394514,2.8240560550275235,243.7744140625,353.93359375,44.4,44.5,44.5
realme_RMX3760_api35,mobilenet_v3_small_float16,201167c633c4c8714d7c84905e88fe159d76e9eff38c91b70708b1ced5a8bb00,mobilenet_v3_small,float16,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,2,2,100,316.129,469.089,345.0297400000001,343.514,359.48310000000004,364.10015,423.29358000000025,19.08726196248814,0.055320628194219235,2.898300882700719,557.2197265625,549.52734375,42.9,43.1,43.1
realme_RMX3760_api35,mobilenet_v3_small_float16,201167c633c4c8714d7c84905e88fe159d76e9eff38c91b70708b1ced5a8bb00,mobilenet_v3_small,float16,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,4,1,100,322.135,579.548,364.34686999999997,359.127,412.5367,420.29019999999997,439.42637000000076,33.680273211317484,0.09244013324807068,2.7446372738154716,290.2998046875,396.703125,45.4,45.5,45.5
realme_RMX3760_api35,mobilenet_v3_small_float16,201167c633c4c8714d7c84905e88fe159d76e9eff38c91b70708b1ced5a8bb00,mobilenet_v3_small,float16,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,4,2,100,329.117,779.979,401.48277,359.313,547.3817,650.49975,751.2640500000002,100.37168474727906,0.250002471456693,2.4907669138578474,816.8974609375,489.04296875,44.1,44.5,44.5
realme_RMX3760_api35,mobilenet_v3_small_float32,cf6183dcd31c9ec34724e8f68d15423dc09b0cf71b1e91ba37800321b7526ba4,mobilenet_v3_small,float32,builtin_cpu,none,none_builtin,1,1,100,323.091,438.04,354.83239000000003,353.842,367.69509999999997,371.88075,403.56721000000016,14.602469425101022,0.04115314677191961,2.818232010893932,503.8974609375,588.109375,41.4,41.5,41.5
realme_RMX3760_api35,mobilenet_v3_small_float32,cf6183dcd31c9ec34724e8f68d15423dc09b0cf71b1e91ba37800321b7526ba4,mobilenet_v3_small,float32,builtin_cpu,none,none_builtin,1,2,100,318.548,458.557,358.41294,358.67449999999997,372.2443,379.36955,410.1301600000003,17.16885137661583,0.047902431694056107,2.79007783591742,636.7001953125,577.953125,43.8,43.9,43.9
realme_RMX3760_api35,mobilenet_v3_small_float32,cf6183dcd31c9ec34724e8f68d15423dc09b0cf71b1e91ba37800321b7526ba4,mobilenet_v3_small,float32,builtin_cpu,none,none_builtin,2,1,100,324.114,557.271,361.02163,360.336,372.23600000000005,375.3805,392.44095000000084,22.98508142412896,0.06366677094701766,2.7699171376518352,502.7177734375,587.392578125,41.3,41.4,41.4
realme_RMX3760_api35,mobilenet_v3_small_float32,cf6183dcd31c9ec34724e8f68d15423dc09b0cf71b1e91ba37800321b7526ba4,mobilenet_v3_small,float32,builtin_cpu,none,none_builtin,2,2,100,322.974,429.433,365.10373999999996,363.42499999999995,380.1429,387.1873499999999,426.65308,16.635570944178255,0.04556395654609908,2.73894756597125,600.3583984375,541.615234375,43.5,43.5,43.6
realme_RMX3760_api35,mobilenet_v3_small_float32,cf6183dcd31c9ec34724e8f68d15423dc09b0cf71b1e91ba37800321b7526ba4,mobilenet_v3_small,float32,builtin_cpu,none,none_builtin,4,1,100,333.97,430.631,356.52363999999994,356.1275,368.4825,373.6785,387.64223000000027,13.839765260110068,0.03881864680869428,2.8048630940714063,479.1982421875,563.609375,43.6,43.7,43.7
realme_RMX3760_api35,mobilenet_v3_small_float32,cf6183dcd31c9ec34724e8f68d15423dc09b0cf71b1e91ba37800321b7526ba4,mobilenet_v3_small,float32,builtin_cpu,none,none_builtin,4,2,100,327.752,415.79,356.82367,358.3555,371.7918,380.03634999999997,390.5747000000001,14.595794590856807,0.04090478244018063,2.8025046656798303,855.8583984375,501.29296875,43.9,44.0,44.0
realme_RMX3760_api35,mobilenet_v3_small_float32,cf6183dcd31c9ec34724e8f68d15423dc09b0cf71b1e91ba37800321b7526ba4,mobilenet_v3_small,float32,xnnpack_cpu,xnnpack,xnnpack_initialized_partition_unverified,1,1,100,310.616,401.184,354.9014499999999,353.9935,373.2846,378.69725,396.13104,15.80710716087718,0.04453942682081796,2.8176836132960297,249.9052734375,359.78125,44.4,44.5,44.5
